Id,ItemType,Category,ReportFormat,KeyCodeName,KeyCode,DWHCode,Formula,FormulaValid,FormulaError,DisplayOrder,DisplayUnit,DisplayFormat,UpdatedDate,UpdatedBy,ItemLevel,ValueType,IsPriceItem,IsTTMRatio,IsOverridable,IsShowReview,SectorFormula
1604,IS,NULL,Security,Minority interests,IS.74,ISA21,NULL,1,NULL,74,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1538,IS,NULL,Security,Income from available for sales assets (AFS),IS.8,ISS121,NULL,1,NULL,8,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1539,IS,NULL,Security,Income from derivatives,IS.9,ISS122,NULL,1,NULL,9,NULL,NULL,03:08.0,NULL,0,NULL,0,0,0,0,NULL
1339,Diamond,X-Factor,Security,2-3Y Growth Prospect,Long_term_growth_prospect,NULL,NULL,1,NULL,83,NULL,NULL,58:10.9,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1262,Diamond,Overview,Security,Lower Bound,Lower_Bound_Price,NULL,NULL,1,NULL,6,NULL,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
2038,Diamond,Others,Security,LB Price Comment,Lower_Bound_Price_Comment,NULL,NULL,1,NULL,2,NULL,NULL,44:43.3,tri.pham@dragoncapital.com,0,Text,0,0,0,0,NULL
1284,Diamond,Balance Sheet,Security,Long-term borrowing,LT_Debt,NULL,BS.122+BS.127,1,NULL,23,Billion,NULL,56:52.6,tri.pham@dragoncapital.com,0,NULL,0,0,0,1,NULL
1269,Diamond,Balance Sheet,Security,Margin lending book,Margin_Lending_book,NULL,BS.8,1,NULL,6,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1352,Ratio,Capital Efficiency,Security,Margin lending rate,Margin_Lending_Rate,NULL,Net_Margin_lending_Income/Average2Y_Margin_Lending_Book,1,NULL,2,NULL,0,58:24.1,hai@athenapros.com,0,NULL,0,1,0,0,NULL
1348,Ratio,Asset & Equity Structure,Security,Margin Lending/ Equity,MarginLending_Equity,NULL,Margin_Lending_book/TOTAL_Equity,1,NULL,4,NULL,0,02:53.4,hai@athenapros.com,0,NULL,0,0,0,0,NULL
1346,Ratio,Asset & Equity Structure,Security,Margin lending/ Total asset,MarginLending_TotalAsset,NULL,Margin_Lending_book/TOTAL_Asset,1,NULL,2,NULL,0,56:01.3,hai@athenapros.com,0,NULL,0,0,0,0,NULL
1342,Diamond,X-Factor,Security,Curent Market Aspect,Market_aspect,NULL,NULL,1,NULL,86,NULL,NULL,23:37.4,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1614,Diamond,Supplements,Security,Market Capitalization,MarketCap,NULL,Current_Price*OS,1,NULL,2,Billion,NULL,58:08.0,tri.pham@dragoncapital.com,0,NULL,1,0,0,0,NULL
2112,Diamond,Consensus,Security,MAS,MAS,NULL,NULL,1,NULL,100,NULL,NULL,39:11.6,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2113,Diamond,Consensus,Security,MAS.NPATMI,MAS.NPATMI,NULL,NULL,1,NULL,101,Billion,NULL,39:23.9,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2114,Diamond,Consensus,Security,MAS.Target_Price,MAS.Target_Price,NULL,NULL,1,NULL,102,NULL,NULL,39:35.8,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2115,Diamond,Consensus,Security,MBKE,MBKE,NULL,NULL,1,NULL,103,NULL,NULL,39:45.9,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2116,Diamond,Consensus,Security,MBKE.NPATMI,MBKE.NPATMI,NULL,NULL,1,NULL,104,Billion,NULL,40:02.3,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2117,Diamond,Consensus,Security,MBKE.Target_Price,MBKE.Target_Price,NULL,NULL,1,NULL,105,NULL,NULL,40:15.7,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2142,Diamond,Consensus,Security,MBS,MBS,NULL,NULL,1,NULL,0,NULL,NULL,08:20.4,dangvu@dragoncapital.com,0,NULL,0,0,0,0,NULL
2143,Diamond,Consensus,Security,MBS.NPATMI,MBS.NPATMI,NULL,NULL,1,NULL,0,Billion,NULL,08:20.4,dangvu@dragoncapital.com,0,NULL,0,0,0,0,NULL
2144,Diamond,Consensus,Security,MBS.Target_Price,MBS.Target_Price,NULL,NULL,1,NULL,0,NULL,NULL,08:20.4,dangvu@dragoncapital.com,0,NULL,0,0,0,0,NULL
1320,Diamond,Income Statement,Security,Minority expense,Minority_Expense,NULL,#NAME?,1,NULL,64,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1294,Diamond,Balance Sheet,Security,Minority interests,Minority_Interest,NULL,BS.168+BS.163,1,NULL,33,Billion,NULL,13:41.3,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1304,Diamond,Income Statement,Security,Net Brokerage Income,Net_Brokerage_Income,NULL,Gross_brokerage_Income+Gross_brokerage_expense,1,NULL,48,Billion,NULL,05:20.4,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1301,Diamond,Income Statement,Security,Net Capital Income,Net_Capital_Income,NULL,Net_Margin_lending_Income+Net_Investment,1,NULL,45,Billion,NULL,04:11.1,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1307,Diamond,Income Statement,Security,Net fee income,Net_Fee_Income,NULL,Net_Brokerage_Income+Net_IB_Income+Net_other_operating_income,1,NULL,51,Billion,NULL,05:25.3,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1305,Diamond,Income Statement,Security,Net IB Income,Net_IB_Income,NULL,IS.12+IS.13+IS.15+IS.11+IS.16+IS.17+IS.18+IS.34+IS.35+IS.36+IS.38,1,NULL,49,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1297,Diamond,Income Statement,Security,Net Interest Income,Net_Interest_Income,NULL,IS.6,1,NULL,41,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1299,Diamond,Income Statement,Security,Net Investment Income,Net_investment_income,NULL,Net_Trading_Income+Net_Interest_Income,1,NULL,43,Billion,NULL,04:06.6,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1300,Diamond,Income Statement,Security,Net Margin lending Income,Net_Margin_lending_Income,NULL,IS.7+IS.30,1,NULL,44,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1313,Diamond,Income Statement,Security,Net other income,Net_Other_Income,NULL,IS.54+IS.63+IS.52,1,NULL,57,Billion,NULL,31:17.4,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1306,Diamond,Income Statement,Security,Net other operating income,Net_other_operating_income,NULL,IS.14+IS.19+IS.20+IS.37+IS.39+IS.40,1,NULL,50,Billion,NULL,44:56.9,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1308,Diamond,Income Statement,Security,Net Revenue,Net_Revenue,NULL,Net_Capital_Income+Net_Fees_Income,1,NULL,52,Billion,NULL,05:30.0,ducle@dragoncapital.com,1,NULL,0,0,0,1,NULL
1298,Diamond,Income Statement,Security,Net Trading Income,Net_Trading_Income,NULL,IS.3+IS.4+IS.5+IS.8+IS.9+IS.27+IS.24+IS.25+IS.26+IS.29+IS.28+IS.31+IS.32,1,NULL,42,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1351,Ratio,Capital Efficiency,Security,NIM,NIM,NULL,(Net_Interest_Income+Net_Margin_lending_Income+Interest_Expense)/(Average2Y_Interest_Earning_Asset-Average2Y_AFS_MV-Average2Y_FVTPL_MV),1,NULL,1,NULL,0,57:57.6,hai@athenapros.com,0,NULL,0,1,0,0,NULL
1279,Diamond,Balance Sheet,Security,NON-INTEREST EARNING ASSET,Non_Interest_Earning_asset,NULL,Cash_Equivalent+ACCOUNT_RECEIVABLE+INVESTMENT_ASSOCIATE+INVESTMENT_PROPERTY+FIXED_ASSET+OTHER_CURRENT_ASSET+Other_long_term_asset,1,NULL,9,Billion,NULL,45:21.0,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1319,Diamond,Income Statement,Security,NPAT,NPAT,NULL,is.71,1,NULL,63,Billion,NULL,02:11.7,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1321,Diamond,Income Statement,Security,NPATMI,NPATMI,NULL,NPAT+Minority_Expense,1,NULL,65,Billion,NULL,57:47.9,tri.pham@dragoncapital.com,0,NULL,0,0,0,1,NULL
1323,Diamond,Income Statement,Security,PATMI - after bonus,NPATMIWF,NULL,NPATMI+Welfare_Fund,1,NULL,67,Billion,NULL,48:05.4,tri.pham@dragoncapital.com,1,NULL,0,0,0,0,NULL
1356,Ratio,Profitability and Dividend,Security,CIR (excl Net Investment),NULL,NULL,#NAME?,1,NULL,12,NULL,0,50:58.3,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1354,Ratio,Capital Efficiency,Security,Interest expense,NULL,NULL,#NAME?,1,NULL,4,NULL,0,50:11.2,ducle@dragoncapital.com,0,NULL,0,1,0,0,NULL
1324,Diamond,Income Statement,Security,Outstanding Shares,OS,NULL,OS,1,NULL,68,Million,NULL,57:51.7,tri.pham@dragoncapital.com,0,NULL,1,0,0,1,NULL
1277,Diamond,Balance Sheet,Security,Other current asset,Other_Current_Asset,NULL,BS.31+BS.34,1,NULL,15,Billion,NULL,42:57.2,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1292,Diamond,Balance Sheet,Security,Other funds,Other_Funds,NULL,BS.157+BS.150+BS.147+BS.164+BS.156+BS.154,1,NULL,31,Billion,NULL,26:05.6,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1270,Diamond,Balance Sheet,Security,Other investment asset,Other_Investment_Asset,NULL,BS.60,1,NULL,8,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1285,Diamond,Balance Sheet,Security,Other liabilities,Other_Liabilities,NULL,BS.140+BS.141+BS.134+BS.133+BS.130+BS.112+BS.111+BS.118,1,NULL,24,Billion,NULL,37:35.6,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1278,Diamond,Balance Sheet,Security,Other long-term asset,Other_long_term_asset,NULL,BS.83+BS.90+BS.91,1,NULL,16,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1611,Ratio,Valuation ,Security,P/B,P/B,NULL,Current_Price/((Total_Equity-Minority_Interest)/OS),1,NULL,3,NULL,0,49:19.7,hai@athenapros.com,0,NULL,1,1,0,0,NULL
1613,Ratio,Valuation ,Security,P/E,P/E,NULL,Current_Price/EPS,1,NULL,2,NULL,0,26:29.8,ducle@dragoncapital.com,0,NULL,1,1,0,0,NULL
2210,Ratio,Valuation ,Security,P/S,P/S,NULL,MarketCap/Net_Revenue,1,NULL,4,NULL,0,48:50.5,hai@athenapros.com,0,NULL,1,1,0,0,NULL
1317,Diamond,Income Statement,Security,PBT,PBT,NULL,is.65,1,NULL,61,Billion,NULL,21:41.2,ducle@dragoncapital.com,1,NULL,0,0,0,1,NULL
2185,Diamond,Consensus,Security,PHS,PHS,NULL,NULL,1,NULL,0,NULL,NULL,31:57.8,chinhtruong@dragoncapital.com,0,NULL,0,0,0,0,NULL
2186,Diamond,Consensus,Security,PHS.NPATMI,PHS.NPATMI,NULL,NULL,1,NULL,0,Billion,NULL,31:57.8,chinhtruong@dragoncapital.com,0,NULL,0,0,0,0,NULL
2187,Diamond,Consensus,Security,PHS.Target_Price,PHS.Target_Price,NULL,NULL,1,NULL,0,NULL,NULL,31:57.8,chinhtruong@dragoncapital.com,0,NULL,0,0,0,0,NULL
1259,Diamond,Overview,Security,Recommendation,Recommendation,NULL,NULL,1,NULL,3,NULL,NULL,01:41.6,tri.pham@dragoncapital.com,0,Text,0,0,0,0,NULL
1293,Diamond,Balance Sheet,Security,Retain earning,Retain_Earning,NULL,BS.158,1,NULL,32,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1358,Ratio,Profitability and Dividend,Security,"	Return on Assets %",ROA,NULL,NPAT/Average2Y_TOTAL_Asset,1,NULL,14,NULL,0,09:25.2,ducle@dragoncapital.com,0,NULL,0,1,0,0,NULL
1359,Ratio,Profitability and Dividend,Security,Return on Equity %,ROE,NULL,NPATMI/(Average2Y_TOTAL_Equity-Average2Y_Minority_Interest),1,NULL,15,NULL,0,25:02.7,ducle@dragoncapital.com,0,NULL,0,1,0,0,NULL
1340,Diamond,X-Factor,Security,Sector Dynamics,Sector_prospect,NULL,NULL,1,NULL,84,NULL,NULL,58:17.7,ducle@dragoncapital.com,0,NULL,0,0,0,0,NULL
1309,Diamond,Income Statement,Security,SG&A,SG_A,NULL,IS.57+IS.58,1,NULL,53,Billion,NULL,06:08.1,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1287,Diamond,Balance Sheet,Security,Share capital,Share_Capital,NULL,BS.145,1,NULL,26,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1288,Diamond,Balance Sheet,Security,Share premium,Share_Premium,NULL,BS.148,1,NULL,27,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1636,Diamond,Supplements,Security,Short Investment,Short_Investment,NULL,BS.7+BS.59,1,NULL,5,Billion,NULL,22:36.2,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1326,Diamond,Consensus,Security,SSI,SSI,NULL,NULL,1,NULL,70,NULL,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1327,Diamond,Consensus,Security,SSI.NPATMI,SSI.NPATMI,NULL,NULL,1,NULL,71,Billion,NULL,32:49.4,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1328,Diamond,Consensus,Security,SSI.Target_Price,SSI.Target_Price,NULL,NULL,1,NULL,72,NULL,NULL,32:56.5,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1283,Diamond,Balance Sheet,Security,Short-term borrowing,ST_Debt,NULL,BS.95+BS.100,1,NULL,21,Billion,NULL,56:47.8,tri.pham@dragoncapital.com,0,NULL,0,0,0,1,NULL
1632,Diamond,X-Factor,Security,Stock Aspects,Stock_Aspects,NULL,(Market_aspect+Flow)/2,1,NULL,90,NULL,0,52:38.3,duynguyen@dragoncapital.com,0,NULL,0,0,0,0,NULL
1859,Ratio,Profitability and Dividend,Security,Stock Return %,Stock_Return,NULL,NULL,1,NULL,18,NULL,0,17:39.7,tri.pham@dragoncapital.com,0,NULL,1,0,0,0,NULL
1606,Diamond,X-Factor,Security,Total Score,Sum_X_Factor,NULL,(Corporate_governance+Financial_health+12m_growth_prospect+Long_term_growth_prospect+Sector_prospect+Market_aspect+Flow+Valuation)/8,1,NULL,89,NULL,0,17:47.7,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1261,Diamond,Overview,Security,TARGET PRICE,Target_Price,NULL,NULL,1,NULL,5,NULL,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
2037,Diamond,Others,Security,Target Price Comment,Target_Price_Comment,NULL,NULL,1,NULL,1,NULL,NULL,44:20.2,tri.pham@dragoncapital.com,0,Text,0,0,0,0,NULL
1318,Diamond,Income Statement,Security,Tax expense,Tax_Expense,NULL,IS.68,1,NULL,62,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1257,Diamond,Overview,Security,Company Code,Ticker,NULL,NULL,1,NULL,1,NULL,NULL,04:45.6,tri.pham@dragoncapital.com,0,Text,0,0,0,0,NULL
1280,Diamond,Balance Sheet,Security,TOTAL ASSET,Total_Asset,NULL,BS.92,1,NULL,17,Billion,NULL,55:48.3,tri.pham@dragoncapital.com,1,NULL,0,0,0,1,NULL
1616,Ratio,Asset & Equity Structure,Security,Total Debt,Total_Debt,NULL,ST_Debt+LT_Debt,1,NULL,8,Billion,NULL,26:11.9,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1295,Diamond,Balance Sheet,Security,ONWERS' EQUITY,TOTAL_Equity,NULL,BS.142,1,NULL,25,Billion,NULL,56:28.9,tri.pham@dragoncapital.com,1,NULL,0,0,0,1,NULL
2195,Diamond,NULL,Security,Total investment,Total_Investment,NULL,FVTPL_MV+(AFS_MV)+(Investment_provision)+(HTM_BV),1,NULL,106,Billion,NULL,01:49.7,hai@athenapros.com,0,NULL,0,0,0,0,NULL
1286,Diamond,Balance Sheet,Security,LIABILITIES,Total_Liabilities,NULL,BS.93,1,NULL,18,Billion,NULL,33:53.4,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1296,Diamond,Balance Sheet,Security,TOTAL RESOURCES,TOTAL_Resources,NULL,TOTAL_LIABILITIES+TOTAL_EQUITY,1,NULL,34,Billion,NULL,34:13.6,ducle@dragoncapital.com,1,NULL,0,0,0,0,NULL
1289,Diamond,Balance Sheet,Security,Treasury shares,Treasury_Share,NULL,BS.151,1,NULL,28,Billion,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1263,Diamond,Overview,Security,Upper Bound,Upper_Bound_Price,NULL,NULL,1,NULL,7,NULL,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
2039,Diamond,Others,Security,UB Price Comment,Upper_Bound_Price_Comment,NULL,NULL,1,NULL,3,NULL,NULL,45:08.4,tri.pham@dragoncapital.com,0,Text,0,0,0,0,NULL
1344,Diamond,X-Factor,Security,Valuation,Valuation,NULL,NULL,1,NULL,88,NULL,NULL,18:52.5,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2094,Diamond,Consensus,Security,VCBS,VCBS,NULL,NULL,1,NULL,82,NULL,NULL,34:33.8,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2095,Diamond,Consensus,Security,VCBS.NPATMI,VCBS.NPATMI,NULL,NULL,1,NULL,83,Billion,NULL,34:48.2,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2096,Diamond,Consensus,Security,VCBS.Target_Price,VCBS.Target_Price,NULL,NULL,1,NULL,84,NULL,NULL,35:03.1,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1332,Diamond,Consensus,Security,VCSC,VCSC,NULL,NULL,1,NULL,76,NULL,NULL,52:24.9,NULL,0,NULL,0,0,0,0,NULL
1333,Diamond,Consensus,Security,VCSC.NPATMI,VCSC.NPATMI,NULL,NULL,1,NULL,77,Billion,NULL,33:19.9,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1334,Diamond,Consensus,Security,VCSC.Target_Price,VCSC.Target_Price,NULL,NULL,1,NULL,78,NULL,NULL,33:28.2,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2103,Diamond,Consensus,Security,VDSC,VDSC,NULL,NULL,1,NULL,91,NULL,NULL,36:51.5,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2104,Diamond,Consensus,Security,VDSC.NPATMI,VDSC.NPATMI,NULL,NULL,1,NULL,92,Billion,NULL,37:16.6,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2105,Diamond,Consensus,Security,VDSC.Target_Price,VDSC.Target_Price,NULL,NULL,1,NULL,93,NULL,NULL,37:30.7,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2100,Diamond,Consensus,Security,VND,VND,NULL,NULL,1,NULL,88,NULL,NULL,36:03.6,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2101,Diamond,Consensus,Security,VND.NPATMI,VND.NPATMI,NULL,NULL,1,NULL,89,Billion,NULL,36:16.7,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
2102,Diamond,Consensus,Security,VND.Target_Price,VND.Target_Price,NULL,NULL,1,NULL,90,NULL,NULL,36:35.4,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
1322,Diamond,Income Statement,Security,Bonus and welfare fund,Welfare_Fund,NULL,NULL,1,NULL,66,Billion,NULL,47:58.1,tri.pham@dragoncapital.com,0,NULL,0,0,0,0,NULL
