INCOMESTATEMENTID,ORGANCODE,COMTYPECODE,TICKER,YEARREPORT,LENGTHREPORT,LENGTHSERIES,STARTDATE,ENDDATE,SOURCENAME,NOTE,PUBLICDATE,ISAUDIT,STATUS,CREATEDATE,UPDATEDATE,ISA1,ISS115,ISS116,ISS117,ISS118,ISS119,ISS120,ISS121,ISS122,ISS42,ISS44,ISS45,ISS46,ISS48,ISS47,ISS43,ISS49,ISS123,ISS50,ISA2,ISA3,ISS124,ISS125,ISS126,ISS127,ISS128,ISS129,ISS130,ISS168,ISS131,ISS132,ISS133,ISS134,ISS135,ISS136,ISS137,ISS138,ISS139,ISS140,ISA4,ISA5,ISS142,ISS143,ISS144,ISS145,ISS141,ISS147,ISS148,ISS149,ISS150,ISS151,ISS146,ISA102,ISS152,ISA10,ISA11,ISA12,ISA13,ISA14,ISA15,ISA16,ISS153,ISS154,ISA19,ISA17,ISA18,ISA20,ISA22,ISS155,ISA21,ISS174,ISS156,ISS157,ISS158,ISS159,ISS160,ISS161,ISS162,ISS163,ISS164,ISS165,ISS166,ISS167,ISA23,ISA24,W_DATASOURCE_NUM_ID,W_INSERT_DT,W_INTEGRATION_ID,W_BATCH_ID
3362780,VFSC,CK,VFSC,2019,3,9.0,2019-07-01,2019-09-30,,,2019-10-17,False,1.0,2019-10-17 17:42:25.463,2020-08-31 11:49:35.163,6523781364.0,154950342.0,154909842.0,0.0,40500.0,0.0,3056792461.0,0.0,0.0,2081849203.0,100000000.0,-100000000.0,1036813412.0,0.0,171640446.0,0.0,0.0,17000000.0,4735500.0,0.0,6523781364.0,-388415086.0,-385644160.0,0.0,-2770926.0,0.0,0.0,0.0,0.0,0.0,-172983239.0,-1174782928.0,0.0,0.0,0.0,-410642203.0,-157354970.0,0.0,0.0,-2304178426.0,4219602938.0,0.0,70582053.0,0.0,0.0,70582053.0,0.0,-2503424658.0,0.0,0.0,0.0,-2503424658.0,0.0,0.0,-3331035935.0,-1544275602.0,0.0,0.0,0.0,0.0,-1544275602.0,-1544279402.0,3800.0,0.0,0.0,0.0,-1544275602.0,-1544275602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1544275602.0,-1544275602.0,0.0,0.0,-101.0,0.0,2,2020-09-01 16:04:39.170,,
3496989,VFSC,CK,VFSC,2019,4,12.0,2019-10-01,2019-12-31,,,2020-03-03,True,1.0,2020-02-04 11:18:47.813,2020-08-31 11:49:35.163,15926418094.0,1363144381.0,74838654.0,1288256327.0,49400.0,0.0,9789677822.0,0.0,0.0,1997822619.0,0.0,0.0,912369764.0,0.0,190373690.0,0.0,0.0,1666363637.0,6666181.0,0.0,15926418094.0,-1766119437.0,-1028169194.0,-734384184.0,-3566059.0,0.0,0.0,0.0,-51724896.0,0.0,-253534065.0,-1284795979.0,0.0,0.0,0.0,-510394462.0,-264329971.0,0.0,0.0,-4130898810.0,11795519284.0,0.0,3413381987.0,0.0,0.0,3413381987.0,0.0,-2538812783.0,0.0,0.0,0.0,-2538812783.0,0.0,0.0,-3356367057.0,9313721431.0,0.0,0.0,0.0,0.0,9313721431.0,8759848288.0,553873143.0,-1492540973.0,-1492540973.0,0.0,7821180458.0,7821180458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7821180458.0,7821180458.0,0.0,0.0,147.0,0.0,2,2020-09-01 16:02:49.213,,
1878922,VFSC,CK,VFSC,2015,1,0.0,2015-01-01,2015-03-31,OTC - BCTC Q1/2015,,2015-05-05,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,4598772614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981456560.0,0.0,0.0,0.0,0.0,0.0,242120121.0,0.0,0.0,3375195933.0,0.0,4598772614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3528775701.0,1069996913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2822403109.0,-1752406196.0,0.0,0.0,0.0,0.0,-1752406196.0,0.0,0.0,0.0,0.0,0.0,-1752406196.0,-1752406196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2020-12-03 11:10:22.503,,
1881180,VFSC,CK,VFSC,2015,2,6.0,2015-04-01,2015-06-30,OTC BCTC 6T 2015,,2015-12-21,True,1.0,2015-12-21 10:38:05.150,2020-08-31 11:49:35.163,4511873476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1034079710.0,0.0,0.0,0.0,0.0,0.0,168134256.0,0.0,0.0,3309659510.0,0.0,4511873476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1824169676.0,2687703800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2815478536.0,-127774736.0,0.0,0.0,0.0,0.0,-127774736.0,0.0,0.0,0.0,0.0,0.0,-127774736.0,-127774736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-139.0,0.0,2,2020-12-03 10:22:28.720,,
1880439,VFSC,CK,VFSC,2015,3,3.0,2015-07-01,2015-09-30,OTC BCTCQ3 2015,,2015-10-23,False,1.0,2015-10-23 10:21:52.997,2020-08-31 11:49:35.163,-3497130387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-732021490.0,0.0,0.0,0.0,0.0,0.0,341860808.0,0.0,0.0,-3106969705.0,0.0,-3497130387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3578304970.0,81174583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3024122778.0,3105297361.0,0.0,0.0,0.0,0.0,3105297361.0,0.0,0.0,0.0,0.0,0.0,3105297361.0,3105297361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,2,2020-12-03 11:11:03.777,,
1881837,VFSC,CK,VFSC,2015,4,12.0,2015-10-01,2015-12-31,OTC BCTC KT/2015,,2017-09-26,True,1.0,2016-01-21 09:41:59.283,2020-08-31 11:49:35.163,16356691343.0,2731422913.0,2267866790.0,0.0,463556123.0,0.0,13656093859.0,0.0,0.0,3477600677.0,0.0,0.0,0.0,0.0,0.0,-752115185.0,0.0,0.0,-2756310921.0,0.0,16356691343.0,-1790086474.0,0.0,-2518753803.0,728667329.0,-15682837.0,0.0,0.0,0.0,0.0,-740704921.0,-5187659872.0,0.0,0.0,0.0,0.0,-934552837.0,0.0,0.0,-6894046534.0,9462644809.0,0.0,675546650.0,0.0,0.0,675546650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9116659456.0,1021532003.0,0.0,0.0,0.0,0.0,1021532003.0,1517980703.0,728667729.0,-10367735.0,-10367735.0,0.0,1011164268.0,1011164268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2236280697.0,2236280697.0,0.0,0.0,166.0,0.0,2,2020-12-03 10:22:06.807,,
4397756,BMSC,CK,BMS,2021,1,3.0,2021-01-01,2021-03-31,,,2021-04-27,False,1.0,2021-04-27 14:07:55.440,2021-04-27 14:07:55.377,111408823800.0,108869201733.0,60295999023.0,48572465010.0,737700.0,0.0,15429498.0,0.0,0.0,770501118.0,0.0,0.0,30000000.0,0.0,240146751.0,0.0,0.0,1483544700.0,0.0,0.0,111408823800.0,-36054817180.0,0.0,-36054817180.0,0.0,0.0,0.0,0.0,0.0,0.0,-51125814551.0,-715729108.0,0.0,0.0,0.0,-218598308.0,-642249393.0,0.0,0.0,-88757208540.0,22651615260.0,0.0,90997170.0,0.0,0.0,90997170.0,0.0,-2984547944.0,0.0,0.0,0.0,-2984547944.0,0.0,0.0,-3517242523.0,16240821963.0,0.0,-127275890.0,-127275890.0,0.0,16113546073.0,3595898243.0,12517647830.0,-3248016853.0,-744487287.0,-2503529566.0,12865529220.0,12865529220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12865529220.0,12865529220.0,0.0,0.0,0.0,0.0,2,2021-04-29 15:24:51.367,,
4719494,BMSC,CK,BMS,2021,2,6.0,2021-04-01,2021-06-30,,,2021-08-18,True,1.0,2021-07-27 18:24:22.083,2021-08-18 19:39:19.210,211264757977.0,200755927385.0,54849967385.0,133462016494.0,12443943506.0,0.0,1130334226.0,0.0,0.0,2254919862.0,0.0,0.0,-30000000.0,0.0,193349618.0,0.0,0.0,6960226886.0,0.0,0.0,211264757977.0,-30000569529.0,0.0,-30000569529.0,0.0,0.0,0.0,0.0,0.0,0.0,-13537039785.0,-1813227790.0,0.0,0.0,0.0,-388122318.0,-1006981524.0,0.0,0.0,-46745940946.0,164518817031.0,0.0,46531645.0,0.0,0.0,46531645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4407418274.0,160157930402.0,2039957.0,-60076278.0,-58036321.0,0.0,160099894081.0,56638447116.0,103461446965.0,-31948832951.0,-11256543558.0,-20692289393.0,128151061130.0,128151061130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128151061130.0,128151061130.0,0.0,0.0,2791.0,0.0,2,2021-08-20 15:30:43.367,,
4931354,BMSC,CK,BMS,2021,3,9.0,2021-07-01,2021-09-30,,,2021-10-26,False,1.0,2021-10-26 09:39:14.110,2021-10-26 09:39:14.000,54486699794.0,29312929925.0,18417773556.0,0.0,10895156369.0,0.0,718566439.0,0.0,0.0,15754052911.0,0.0,0.0,0.0,0.0,188054877.0,0.0,0.0,8454762308.0,58333334.0,0.0,54486699794.0,-77594169347.0,-124702347.0,-77469467000.0,0.0,0.0,0.0,0.0,0.0,0.0,-17326363738.0,-811456608.0,0.0,0.0,0.0,-189820357.0,-660508096.0,0.0,0.0,-96582318146.0,-42095618352.0,0.0,95287685.0,0.0,0.0,95287685.0,0.0,-2465753425.0,0.0,0.0,0.0,-2465753425.0,0.0,0.0,-3350625729.0,-47816709821.0,2702000.0,0.0,2702000.0,0.0,-47814007821.0,29655459179.0,-77469467000.0,9637919924.0,-5855973476.0,15493893400.0,-38176087897.0,-49701335931.0,11525248034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-38176087897.0,-38176087897.0,0.0,0.0,-2791.0,0.0,2,2021-10-28 15:28:07.127,,
1101,BMSC,CK,BMS,2021,4,12.0,2021-10-01,2021-12-31,,,2022-04-06,True,1.0,2022-04-07 15:08:37.713,2022-04-07 15:08:37.363,174952317103.0,133936264056.0,11261978779.0,107683605630.0,14990679647.0,17750664.0,1953440264.0,0.0,0.0,27384260845.0,0.0,0.0,0.0,0.0,189789999.0,0.0,0.0,11420811275.0,50000000.0,0.0,174952317103.0,-19210847251.0,-14713476479.0,-4497370772.0,0.0,0.0,0.0,0.0,0.0,0.0,-15145725287.0,-20459419765.0,0.0,0.0,0.0,-388422893.0,-3145248123.0,0.0,0.0,-58349663319.0,116602653784.0,0.0,384813139.0,0.0,0.0,384813139.0,0.0,-4536986301.0,0.0,0.0,0.0,-4536986301.0,0.0,0.0,-7306549193.0,105143931429.0,39000000.0,0.0,39000000.0,0.0,105182931429.0,1996696571.0,103186234858.0,-21225630887.0,-522095176.0,-20703535711.0,83957300542.0,95482548576.0,-11525248034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83957300542.0,83957300542.0,0.0,0.0,3179.0,0.0,2,2022-04-09 15:28:42.507,,
3329,BMSC,CK,BMS,2022,1,3.0,2022-01-01,2022-03-31,,,2022-04-21,False,1.0,2022-04-22 10:54:33.820,2022-06-29 11:51:20.650,196389152619.0,152056756634.0,19913229251.0,115254935195.0,16888592188.0,0.0,993837972.0,0.0,0.0,38219649937.0,0.0,0.0,0.0,0.0,131156677.0,0.0,0.0,4718283683.0,269467716.0,0.0,196389152619.0,-36513601862.0,0.0,-36513601862.0,0.0,0.0,0.0,0.0,0.0,0.0,-15506837218.0,-8730134125.0,0.0,0.0,0.0,-204701783.0,-944198682.0,0.0,0.0,-61899473670.0,134489678949.0,0.0,71723044.0,0.0,0.0,71723044.0,0.0,-4534136986.0,0.0,0.0,0.0,-4534136986.0,0.0,0.0,-4553197734.0,125474067273.0,1000000.0,0.0,1000000.0,0.0,125475067273.0,46733733940.0,78741333333.0,-24861173608.0,-9179195681.0,-15681977927.0,100613893665.0,100613893665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100613893665.0,100613893665.0,0.0,0.0,0.0,0.0,2,2022-07-01 15:30:00.543,,
5128,BMSC,CK,BMS,2022,2,6.0,2022-04-01,2022-06-30,,,2022-08-16,True,1.0,2022-08-16 10:35:48.810,2022-09-12 16:10:56.607,132435853800.0,121898937823.0,100978709723.0,0.0,20920228100.0,0.0,948328835.0,0.0,0.0,3099605083.0,0.0,0.0,0.0,0.0,312779307.0,0.0,0.0,6067502752.0,108700000.0,0.0,132435853800.0,-276604753391.0,-36733925410.0,-239870827981.0,0.0,0.0,0.0,0.0,0.0,0.0,-5313726733.0,-1164183559.0,0.0,0.0,0.0,-421185205.0,-4725422007.0,0.0,0.0,-288229270895.0,-155793417095.0,0.0,41103232.0,0.0,0.0,41103232.0,0.0,-4439845857.0,0.0,0.0,0.0,-4439845857.0,0.0,0.0,-5129342033.0,-165321501753.0,64187327.0,-6000000.0,58187327.0,0.0,-165263314426.0,74607513555.0,-239870827981.0,33016478456.0,-14957687140.0,47974165596.0,-132246835970.0,-132246835970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-132246835970.0,-132246835970.0,0.0,0.0,-519.0,0.0,2,2022-09-14 15:50:08.397,,
7514,BMSC,CK,BMS,2022,3,9.0,2022-07-01,2022-09-30,,,2022-10-19,False,1.0,2022-10-19 06:56:14.783,2022-10-19 17:18:00.847,90248842592.0,84733480173.0,57258807007.0,3113801413.0,24360871753.0,0.0,1432855619.0,0.0,0.0,2313000436.0,0.0,0.0,0.0,0.0,230636607.0,0.0,0.0,1440769757.0,98100000.0,0.0,90248842592.0,-53731263345.0,-9016243408.0,-44715019937.0,0.0,0.0,0.0,0.0,0.0,0.0,-8508322194.0,-1184637198.0,0.0,0.0,0.0,-237058799.0,-1038157326.0,0.0,0.0,-64699438862.0,25549403730.0,0.0,46641852.0,0.0,0.0,46641852.0,0.0,-1736828462.0,0.0,0.0,0.0,-1736828462.0,0.0,0.0,-4890118517.0,18969098603.0,3702000.0,-4600000.0,-898000.0,0.0,18968200603.0,60569419127.0,-41601218524.0,-3661971200.0,-11982214905.0,8320243705.0,15306229403.0,15306229403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15306229403.0,15306229403.0,0.0,0.0,519.0,0.0,2,2022-10-21 15:53:47.500,,
11040,BMSC,CK,BMS,2022,4,12.0,2022-10-01,2022-12-31,,,2023-04-03,True,1.0,2023-04-03 15:59:00.000,2023-04-05 11:12:54.720,111174831779.0,105662935752.0,19099097139.0,72306582401.0,14257256212.0,0.0,31460706.0,0.0,0.0,1599582674.0,0.0,0.0,0.0,0.0,198797650.0,0.0,0.0,3594354997.0,87700000.0,0.0,111174831779.0,-195911825743.0,-140806262954.0,-55105562789.0,0.0,0.0,0.0,0.0,0.0,0.0,-4169697865.0,-1153558956.0,0.0,0.0,0.0,-386809132.0,-3282567555.0,0.0,0.0,-204904459251.0,-93729627472.0,0.0,102501624.0,0.0,0.0,102501624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5969169489.0,-99596295337.0,83784997.0,-166917160.0,-83132163.0,0.0,-99679427500.0,-116880447112.0,17201019612.0,19513746910.0,22953950832.0,-3440203922.0,-80165680590.0,-80165680590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80165680590.0,-80165680590.0,0.0,0.0,-1582.0,0.0,2,2023-04-06 15:39:39.223,,
1877963,HRSC,CK,HRSC,2012,4,,2012-10-01,2012-12-31,OTC- BCTC KT2012,,2013-04-05,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:15:57.000,4053041297.0,,,,,,,,,3497916599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,555124698.0,0.0,4053041297.0,,,,,,,,,,,,,,,,,,,-2809071084.0,1243970213.0,,,,,,,,,,,,,,-7019145573.0,-5775175360.0,100486429.0,-15477716.0,85008713.0,0.0,-5690166647.0,,,,0.0,0.0,-5690166647.0,-5690166647.0,,0.0,,,,,,,,,,,,,,-863.0,,2,2022-09-16 09:50:43.420,,TOOLS_MIGRATION_20221609
1877990,VIETS,CK,VIETS,2012,4,,2012-10-01,2012-12-31,OTC - BCTC KT 2012,,2013-04-10,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:35:49.000,4648406822.0,,,,,,,,,1407274283.0,0.0,0.0,0.0,0.0,66606819.0,0.0,0.0,,3174525720.0,0.0,4648406822.0,,,,,,,,,,,,,,,,,,,-2723430435.0,1924976387.0,,,,,,,,,,,,,,-877089599.0,1047886788.0,19362225.0,-1820239.0,17541986.0,0.0,1065428774.0,,,,-213962854.0,0.0,851465920.0,851465920.0,,0.0,,,,,,,,,,,,,,247.0,,2,2022-09-16 09:50:43.420,,TOOLS_MIGRATION_20221609
1877924,VNIS,CK,VNIS,2012,4,,2012-10-01,2012-12-31,WEB- BCTC NAM KT 2012,,2013-03-18,True,1.0,2015-08-12 00:00:00.000,2015-08-12 00:38:02.000,7478970727.0,,,,,,,,,3285040579.0,0.0,0.0,110000000.0,0.0,59362250.0,0.0,0.0,,4024567898.0,0.0,7478970727.0,,,,,,,,,,,,,,,,,,,-7620422011.0,-141451284.0,,,,,,,,,,,,,,-10412278175.0,-10553729459.0,2095538820.0,-1168782561.0,926756259.0,0.0,-9626973200.0,,,,0.0,0.0,-9626973200.0,-9626973200.0,,0.0,,,,,,,,,,,,,,0.0,,2,2022-09-16 09:50:42.350,,TOOLS_MIGRATION_20221609
32942,BMSC,CK,BMS,2023,1,3.0,2023-01-01,2023-03-31,,,2023-04-18,False,1.0,2023-04-18 14:34:00.000,2023-04-19 13:54:43.693,55799062475.0,52507856823.0,13447086324.0,26127378896.0,12933391603.0,0.0,6992673.0,0.0,0.0,1307030693.0,0.0,0.0,0.0,0.0,166891234.0,0.0,0.0,1497858044.0,312433008.0,0.0,55799062475.0,-19182235256.0,-13037014754.0,-6145220502.0,0.0,0.0,0.0,0.0,0.0,0.0,-12914344637.0,-756633675.0,0.0,0.0,0.0,-227665576.0,-1098144912.0,0.0,0.0,-34179024056.0,21620038419.0,0.0,172299783.0,0.0,0.0,172299783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4887104069.0,16905234133.0,11100000.0,0.0,11100000.0,0.0,16916334133.0,-3065824261.0,19982158394.0,-3996431679.0,0.0,-3996431679.0,12919902454.0,12919902454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12919902454.0,12919902454.0,0.0,0.0,0.0,0.0,2,2023-04-21 15:37:34.430,,
34419,BMSC,CK,BMS,2023,2,6.0,2023-04-01,2023-06-30,,,2023-08-14,True,1.0,2023-08-22 11:19:11.043,2023-08-22 11:19:25.193,139964650180.0,137018117094.0,41114129141.0,33505482304.0,62398505649.0,0.0,12969786.0,0.0,0.0,1297966534.0,0.0,0.0,0.0,0.0,186862385.0,0.0,0.0,1359934381.0,88800000.0,0.0,139964650180.0,-12679260058.0,-12679260058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14073242802.0,-1009327629.0,0.0,0.0,0.0,-501783144.0,-1141845944.0,-99021083.0,0.0,-29504480660.0,110460169520.0,0.0,67750497.0,0.0,0.0,67750497.0,0.0,-1334864382.0,0.0,0.0,0.0,-1334864382.0,0.0,0.0,-6254017974.0,102939037661.0,2681296455.0,-2710167.0,2678586288.0,0.0,105617623949.0,72112141645.0,33505482304.0,-20266998927.0,-13565902466.0,-6701096461.0,85350625022.0,85350625022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85350625022.0,85350625022.0,0.0,0.0,1414.0,0.0,2,2023-08-24 15:36:54.963,,
57482,BMSC,CK,BMS,2023,3,9.0,2023-07-01,2023-09-30,,,2023-10-17,False,1.0,2023-10-17 17:29:20.640,2023-10-17 17:36:20.273,88813599403.0,85176368248.0,28306300882.0,42019355209.0,14850712157.0,0.0,106933766.0,0.0,0.0,1406938320.0,0.0,0.0,0.0,0.0,505534148.0,0.0,0.0,1449074921.0,168750000.0,0.0,88813599403.0,-31682727782.0,-2984094954.0,-28698632828.0,0.0,0.0,0.0,0.0,0.0,0.0,-10097741102.0,-933602989.0,0.0,0.0,0.0,-325673240.0,-1293036695.0,-268017666.0,0.0,-44600799474.0,44212799929.0,0.0,56292547.0,0.0,0.0,56292547.0,0.0,-301675220.0,0.0,0.0,0.0,-301675220.0,0.0,0.0,-6215665957.0,37751751299.0,19202000.0,-10144727.0,9057273.0,0.0,37760808572.0,24440086191.0,13320722381.0,-7558870240.0,-4894725764.0,-2664144476.0,30201938332.0,23778315041.0,6423623291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30201938332.0,30201938332.0,0.0,0.0,-1414.0,0.0,2,2023-11-14 02:23:53.630,,
70771,BMSC,CK,BMS,2023,4,12.0,2023-10-01,2023-12-31,,,2024-04-01,True,1.0,2024-01-22 10:47:08.003,2024-04-03 09:30:09.287,38006927771.0,33764904103.0,15448410085.0,9770529419.0,8545964599.0,0.0,103683052.0,0.0,0.0,1744653923.0,0.0,0.0,0.0,0.0,309907698.0,0.0,0.0,1945978995.0,137800000.0,0.0,38006927771.0,-59220980773.0,-33990020636.0,-25230960137.0,0.0,0.0,0.0,0.0,0.0,0.0,-21206803470.0,-1495625873.0,0.0,0.0,0.0,-711259241.0,-2148436430.0,-481022600.0,0.0,-85264128387.0,-47257200616.0,0.0,67295344.0,0.0,0.0,67295344.0,0.0,-3515684933.0,0.0,0.0,0.0,-3515684933.0,0.0,0.0,-9404222243.0,-60109812448.0,5729061388.0,-340799338.0,5388262050.0,0.0,-54721550398.0,-39261119680.0,-15460430718.0,10280537976.0,7188451832.0,3092086144.0,-44441012422.0,-38017389131.0,-6423623291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44441012422.0,-44441012422.0,0.0,0.0,1209.0,0.0,2,2024-04-05 15:27:06.030,,
1878512,FLCS,CK,FLCS,2014,1,0.0,2014-01-01,2014-03-31,WEB- BCTC HN Q1 2014,,2014-04-21,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,690029797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598016642.0,0.0,0.0,59090900.0,0.0,11219680.0,112300.0,0.0,0.0,21590275.0,0.0,690029797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-258781210.0,431248587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1962474729.0,-1531226142.0,0.0,0.0,0.0,0.0,-1531226142.0,0.0,0.0,0.0,0.0,0.0,-1531226142.0,-1531226142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113.0,0.0,2,2020-12-03 10:06:05.127,,
1878607,FLCS,CK,FLCS,2014,2,0.0,2014-04-01,2014-06-30,WEB- BCTC Q2/2014,,2014-08-21,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,82838218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7864634.0,0.0,0.0,77272736.0,0.0,9124626.0,192797.0,0.0,0.0,4112693.0,0.0,82838218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-130056387.0,-47218169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4857696092.0,-4904914261.0,78283705.0,-2200000.0,76083705.0,0.0,-4828830556.0,0.0,0.0,0.0,0.0,0.0,-4828830556.0,-4828830556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-358.0,0.0,2,2020-12-03 10:06:25.103,,
1878722,FLCS,CK,FLCS,2014,3,0.0,2014-07-01,2014-09-30,OTC - BCTC Q3/2014,,2014-11-21,False,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,34592675854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592794791.0,0.0,0.0,-136363636.0,0.0,52166027.0,333498453.0,0.0,0.0,29750580219.0,0.0,34592675854.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-779701630.0,33812974224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5853382393.0,39666356617.0,-76445705.0,-248394782.0,-324840487.0,0.0,39341516130.0,0.0,0.0,0.0,0.0,0.0,39341516130.0,39341516130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2914.0,0.0,2,2020-12-03 10:06:48.460,,
1878860,FLCS,CK,FLCS,2014,4,0.0,2014-10-01,2014-12-31,OTC - BCTC KT/2014,,2015-04-01,True,1.0,2015-08-12 00:00:00.000,2020-08-31 11:49:35.163,9096020366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7333914029.0,0.0,0.0,195454536.0,0.0,214436910.0,310990557.0,0.0,0.0,1041224334.0,0.0,9096020366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6585921692.0,2510098674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11540319011.0,-9030220337.0,78283705.0,218148987.0,296432692.0,0.0,-8733787645.0,0.0,0.0,0.0,0.0,0.0,-8733787645.0,-8733787645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-647.0,0.0,2,2020-12-03 09:21:40.077,,
